univ_name;alias;address;sinta_id;pddikti_code;author_number;dept_number;journal_number;sinta_score_overall;sinta_score_3yr;sinta_score_productivity;sinta_score_productivity_3yr;scopus_docs;scopus_citation;scopus_cited_doc;scopus_citation_per_researchers;gscholar_docs;gscholar_citation;gscholar_cited_doc;gscholar_citation_per_researchers;wos_docs;wos_citation;wos_cited_doc;wos_citation_per_researchers;garuda_docs;garuda_citation;garuda_cited_doc;garuda_citation_per_researchers
Politeknik LP3I;-;KOTA BANDUNG - JAWA BARAT, ID;1844;45052;92;16;3;5079;3665;31;22;9;24;6;0,13;707;2340;280;12,38;0;0;0;0;175;0;0;0
INSTITUT TEKNOLOGI KESEHATAN MALANG WIDYA CIPTA HUSADA;ITKM WCH;KAB. MALANG - JAWA TIMUR, ID;2256;72031;28;8;0;5244;3669;117;82;0;0;0;0;190;1724;68;38,31;0;0;0;0;33;3;1;0,07
Universitas Patompo;UP;KOTA MAKASSAR - SULAWESI SELATAN, ID;2609;91075;99;10;0;7900;3687;73;34;26;90;13;0,74;964;1948;368;16,1;0;0;0;0;141;0;0;0
Universitas Ivet;UNI SEMARANG;KOTA SEMARANG - JAWA TENGAH, ID;22;61049;123;24;3;7220;3689;48;24;32;64;10;0,38;3.465;21732;1.576;128,59;1;1;1;0,01;164;2;2;0,01
STIKES Hafshawaty Pesantren Zainul Hasan;-;KAB. PROBOLINGGO - JAWA TIMUR, ID;2251;73151;40;10;1;6134;3683;97;58;4;19;2;0,23;370;773;120;9,54;0;0;0;0;66;0;0;0
Universitas Nahdlatul Wathan Mataram;UNW MATARAM;KOTA MATARAM - NUSA TENGGARA BARAT, ID;2377;81014;151;24;3;8906;3714;49;20;42;83;16;0,41;1.121;4676;393;23,15;0;0;0;0;152;0;0;0
Universitas Panji Sakti Singaraja;-;KAB. BULELENG - BALI, ID;2370;81008;44;6;1;6778;3829;251;142;4;6;3;0,11;737;2209;294;40,91;2;2;1;0,04;90;0;0;0
STKIP Bima;-;KOTA BIMA - NUSA TENGGARA BARAT, ID;2412;83012;94;7;1;7905;3811;90;43;68;116;36;0,97;1.244;3542;495;29,76;1;0;0;0;222;7;4;0,06
Politeknik Kesehatan Kementerian Kesehatan Tanjung Karang;POLTEKKES TANKA;KOTA BANDAR LAMPUNG - LAMPUNG, ID;4445;405034;159;16;4;8917;3858;58;25;48;47;17;0,25;2.013;6424;924;34,35;0;0;0;0;440;2;2;0,01
Universitas Mahendradatta;-;KOTA DENPASAR - BALI, ID;2363;81001;64;7;4;6141;3846;54;34;6;17;3;0,13;762;963;222;7,08;0;0;0;0;258;0;0;0
Politeknik Ganesha Medan;POLGAN;KOTA MEDAN - SUMATERA UTARA, ID;675;15004;18;3;3;5403;3850;235;167;10;13;7;0,46;288;3152;151;112,57;0;0;0;0;129;2;2;0,07
Sekolah Tinggi Teknologi Mandala;STTM;KOTA BANDUNG - JAWA BARAT, ID;1476;43040;42;8;0;7103;3822;127;68;105;440;58;5,3;465;1416;204;17,06;0;0;0;0;43;3;3;0,04
Universitas Muara Bungo;-;KAB. BUNGO - JAMBI, ID;2903;101016;67;12;3;8182;3827;95;45;7;25;2;0,26;762;2881;232;29,4;0;0;0;0;342;2;2;0,02
Sekolah Tinggi Ilmu Tarbiyah Al-Fattah Siman Lamongan;STITAF;KAB. LAMONGAN - JAWA TIMUR, ID;3818;213251;14;2;1;4294;3876;268;242;0;0;0;0;130;215;36;13,44;0;0;0;0;19;0;0;0
Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Jakarta;STIEMJ;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;1173;33096;35;4;2;5595;3869;175;121;25;87;16;1,81;419;2016;196;42;0;0;0;0;127;1;1;0,02
STIKES Mitra Husada Karanganyar;SEKOLAH TINGGI ILMU KESEHATAN;KAB. KARANGANYAR - JAWA TENGAH, ID;224;63096;40;6;0;7580;3565;172;81;0;0;0;0;865;1874;342;40,74;0;0;0;0;121;0;0;0
Politeknik Kesehatan Kementerian Kesehatan Surakarta;POLITEKNIK KESEHATAN;KOTA SURAKARTA - JAWA TENGAH, ID;4425;405014;199;20;4;6191;3581;31;18;30;57;8;0,26;2.958;7364;1.175;33,63;0;0;0;0;157;0;0;0
STIKES Darmais Padangsidimpuan;-;KOTA PADANGSIDIMPUAN - SUMATERA UTARA, ID;709;13184;13;2;0;4444;3596;234;189;0;0;0;0;147;202;51;7,48;0;0;0;0;80;0;0;0
Universitas Islam Raden Rahmat;UNIRA MALANG;KAB. MALANG - JAWA TIMUR, ID;2113;71084;106;15;4;9662;3610;84;31;54;672;32;4,83;2.339;4003;660;28,8;0;0;0;0;329;6;5;0,04
Universitas Madako Tolitoli;-;KAB. TOLI TOLI - SULAWESI TENGAH, ID;2561;161015;84;28;0;4392;3602;38;31;5;20;4;0,17;564;1081;166;8,93;0;0;0;0;161;0;0;0
STKIP Persada Khatulistiwa;STKIP PK SINTANG;KAB. SINTANG - KALIMANTAN BARAT, ID;3207;113062;78;9;6;7111;3622;90;46;25;92;14;0,84;1.136;3310;519;30,37;0;0;0;0;206;0;0;0
IAIN Palangkaraya;IAIN PALANGKARAYA;KOTA PALANGKARAYA - KALIMANTAN TENGAH, ID;3553;202026;143;25;6;6405;3623;34;19;44;44;18;0,23;2.209;6043;752;31,31;1;2;1;0,01;98;4;4;0,02
Universitas Abdurrab;UNIVRAB;KOTA PEKANBARU - RIAU, ID;2901;101013;139;16;8;10248;3432;75;25;68;388;36;2,27;1.653;5239;703;30,64;1;0;0;0;226;6;2;0,04
Sekolah Tinggi Ilmu Ekonomi Anindyaguna;STIE ANINDYAGUNA;KOTA SEMARANG - JAWA TENGAH, ID;161;63003;11;1;0;7867;3443;715;313;0;0;0;0;116;365;50;28,08;0;0;0;0;614;10;5;0,77
Institut Teknologi dan Bisnis Nobel Indonesia;ITB NOBEL;KOTA MAKASSAR - SULAWESI SELATAN, ID;2650;92021;107;4;1;5262;3450;64;42;23;127;17;1,01;1.170;2566;369;20,37;2;0;0;0;256;0;0;0
Universitas Medika Suherman;UMS;KAB. BEKASI - JAWA BARAT, ID;1629;41094;65;16;0;5404;3461;59;38;4;1;1;0,01;404;408;91;4,39;0;0;0;0;26;0;0;0
Sekolah Tinggi Teknologi Wastukancana;STT WASTUKANCANA;KAB. PURWAKARTA - JAWA BARAT, ID;1553;43167;68;5;1;5817;3447;86;51;50;104;32;1,41;669;576;163;7,78;0;0;0;0;215;0;0;0
Sekolah Tinggi Ilmu Ekonomi Kusuma Negara;STIEKN;KOTA ADM. JAKARTA TIMUR - DKI JAKARTA, ID;1138;33032;26;4;0;6697;3481;176;92;78;182;35;4,23;953;7485;398;174,07;0;0;0;0;3;0;0;0
Institut Kesehatan Rajawali;IKES RAJAWALI;KOTA BANDUNG - JAWA BARAT, ID;1665;42017;48;9;0;4301;3584;71;59;5;20;4;0,2;298;2682;106;27,09;1;0;0;0;105;0;0;0
Universitas Baturaja;UNBARA;KAB. OGAN KOMERING ULU - SUMATERA SELATAN, ID;847;21015;125;16;0;7926;3474;56;24;16;30;13;0,18;1.717;4612;590;28,12;0;0;0;0;246;5;2;0,03
STIKES Tri Mandiri Sakti Bengkulu;STIKES TMS;KOTA BENGKULU - BENGKULU, ID;920;23077;44;8;1;5110;3389;82;55;9;29;6;0,42;661;1615;201;23,41;0;0;0;0;217;0;0;0
Politeknik Kelautan dan Perikanan Dumai;POLITEKNIK KP DUMAI;KOTA DUMAI - RIAU, ID;8323;395007;25;3;1;4619;3384;178;130;41;46;16;1,7;547;1128;254;41,78;0;0;0;0;194;5;5;0,19
Sekolah Tinggi Ilmu Kesehatan RS Husada;-;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;1356;33217;21;4;0;4755;3484;170;124;10;28;6;0,97;234;841;74;29;1;0;0;0;47;0;0;0
Politeknik Kesehatan Kementerian Kesehatan Jakarta II;POLTEKKES KEMENKES JAKARTA II;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;4420;405009;115;11;1;14011;3398;122;30;61;7.753;38;51,69;1.229;7958;365;53,05;1;0;0;0;157;1;1;0,01
Universitas Islam Negeri K.H. Abdurrahman Wahid Pekalongan;-;UNKNOWN - UNKNOWN, ID;8244628;201028;200;24;0;6257;3391;25;14;51;245;34;0,8;3.131;15994;1.307;52,27;1;0;0;0;127;3;3;0,01
Universitas Slamet Riyadi;UNISRI SURAKARTA;KOTA SURAKARTA - JAWA TENGAH, ID;23;61006;144;17;8;13997;3497;106;26;66;151;32;0,96;4.666;9306;1.446;58,9;0;0;0;0;100;1;1;0,01
Institut Agama Islam Negeri Padangsidimpuan;IAIN PADANGSIDIMPUAN;KOTA PADANGSIDIMPUAN - SUMATERA UTARA, ID;3539;202018;163;1;16;6121;3400;0;0;32;155;20;0;2.899;15494;1.112;0;0;0;0;0;145;2;1;0
Institut Kesehatan dan Teknologi Pondok Karya Pembangunan;IKTJ PKP DKI JAKARTA;KOTA ADM. JAKARTA TIMUR - DKI JAKARTA, ID;1232;32029;25;7;0;3894;3492;144;129;2;6;1;0,18;202;565;93;17,12;0;0;0;0;76;4;3;0,12
Sekolah Tinggi Keguruan dan Ilmu Pendidikan Pasundan;STKIP PASUNDAN;KOTA BANDUNG - JAWA BARAT, ID;1472;43034;75;5;0;5912;3407;58;33;21;7;5;0,06;1.045;5505;416;46,26;1;0;0;0;200;0;0;0
Universitas Muhammadiyah Aceh;UNMUHA;KOTA BANDA ACEH - ACEH, ID;4790;131004;197;18;1;10558;3405;56;18;96;1.349;59;4,87;2.273;23341;638;84,26;2;6;2;0,02;206;2;2;0,01
Sekolah Tinggi Ilmu Kesehatan Binalita Sudama;-;KOTA MEDAN - SUMATERA UTARA, ID;679;13122;27;6;0;5207;3406;121;79;1;0;0;0;183;265;48;4,34;0;0;0;0;12;1;1;0,02
Universitas Muhammadiyah Palu;UNISMUH PALU;KOTA PALU - SULAWESI TENGAH, ID;2537;161003;152;41;4;5571;3409;33;20;71;111;40;0,56;1.785;2655;530;13,48;1;2;1;0,01;91;0;0;0
Politeknik Kesehatan Kementerian Kesehatan Yogyakarta;POLTEKKES KEMENKES YOGYAKARTA;KAB. SLEMAN - DAERAH ISTIMEWA YOGYAKARTA, ID;4426;405015;177;18;7;15203;5452;106;38;81;308;37;1,66;4.707;18567;1.638;100,36;5;0;0;0;695;45;22;0,24
Politeknik Kesehatan Kementerian Kesehatan Malang;POLKESMA;KOTA MALANG - JAWA TIMUR, ID;4428;405017;224;24;3;16158;5554;76;26;108;134;53;0,54;3.919;14940;1.621;60,49;1;0;0;0;784;5;5;0,02
Universitas Yapis Papua;UNIYAP;KOTA JAYAPURA - P A P U A, ID;3455;141003;112;14;0;9517;5320;71;40;65;144;41;0,73;1.153;3857;442;19,58;0;0;0;0;193;0;0;0
Universitas Tunas Pembangunan Surakarta (UTP);UTP SURAKARTA;KOTA SURAKARTA - JAWA TENGAH, ID;1986;61010;129;15;1;15594;5987;140;54;67;287;36;1,86;1.283;2839;469;18,44;0;0;0;0;663;1;1;0,01
Universitas Islam Indragiri;UNISI;KAB. INDRAGIRI HILIR - RIAU, ID;2904;101017;120;15;7;13986;6229;109;49;49;151;28;0,73;1.960;5013;702;24,33;2;1;1;0;798;34;11;0,17
Politeknik Manufaktur Bandung;POLMAN BANDUNG;KOTA BANDUNG - JAWA BARAT, ID;538;5001;114;15;0;14549;5311;136;50;131;282;68;1,68;1.010;1784;400;10,62;2;0;0;0;169;1;1;0,01
Politeknik Caltex;PCR;KOTA PEKANBARU - RIAU, ID;3128;105002;92;16;3;29771;14873;331;165;166;675;112;7,11;3.110;9395;1.212;98,89;5;0;0;0;295;4;4;0,04
Sekolah Tinggi Ilmu Ekonomi Trisakti;-;KOTA ADM. JAKARTA BARAT - DKI JAKARTA, ID;1155;33066;146;2;2;19467;12398;142;91;36;213;24;1,15;1.833;15763;733;85,21;0;0;0;0;306;4;4;0,02
Universitas Megarezky;UNIMERZ;KOTA MAKASSAR - SULAWESI SELATAN, ID;8270;91056;261;29;0;19663;14880;67;50;100;576;63;1,7;2.023;8524;570;25,22;3;0;0;0;259;0;0;0
Universitas Ma Chung;UMC;KAB. MALANG - JAWA TIMUR, ID;2101;71074;71;11;1;32426;12253;400;151;245;2.157;195;21,79;2.734;12716;966;128,44;14;37;10;0,37;172;8;5;0,08
Universitas Janabadra;UJB;KOTA YOGYAKARTA - DAERAH ISTIMEWA YOGYAKARTA, ID;1869;51003;121;11;2;34584;15957;346;160;178;995;84;7,26;2.143;27781;890;202,78;3;4;2;0,03;205;11;4;0,08
Institut Agama Islam Negeri Ponorogo;IAIN PONOROGO;KAB. PONOROGO - JAWA TIMUR, ID;3543;202035;218;26;13;10247;5458;41;22;56;45;23;0,18;3.158;13711;1.437;55,51;0;0;0;0;285;4;4;0,02
Universitas Islam Balitar;UNISBA BLITAR;KOTA BLITAR - JAWA TIMUR, ID;2097;71070;113;18;9;19092;11466;132;79;6;30;5;0,16;1.420;3187;494;17,13;0;0;0;0;234;7;5;0,04
Universitas Teknologi Digital Indonesia;UTDI;KAB. BANTUL - DAERAH ISTIMEWA YOGYAKARTA, ID;1897;51028;56;9;1;14861;5767;265;103;30;78;20;1,13;750;10424;313;151,07;0;0;0;0;109;1;1;0,01
Universitas Raharja;UR;KOTA TANGERANG - BANTEN, ID;8339;41071;175;13;5;40877;15887;324;126;587;5.263;436;37,06;3.932;29340;2.119;206,62;0;0;0;0;1.383;24;18;0,17
Kementerian Kelautan dan Perikanan;KKP RI;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;4840;LEMLIT-03;367;0;13;48030;13952;0;0;995;8.651;636;0;11.956;52607;6.701;0;4;2;1;0;364;47;32;0
Universitas Hasyim Asy'ari ;UNHASY;KAB. JOMBANG - JAWA TIMUR, ID;2107;71080;161;24;1;18625;13090;109;77;44;80;22;0,38;2.101;4406;676;20,78;1;0;0;0;194;2;2;0,01
Sekolah Tinggi Ilmu Kesehatan AKBIDYO ;-;KAB. BANTUL - DAERAH ISTIMEWA YOGYAKARTA, ID;1962;53046;44;5;0;8149;5784;226;161;4;6;2;0,15;735;3834;277;93,51;0;0;0;0;101;0;0;0
Politeknik Negeri Media Kreatif;-;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;562;5027;137;18;1;21753;13144;134;81;70;401;50;1,87;1.200;3227;465;15,08;2;1;1;0;298;0;0;0
Universitas Nahdlatul Ulama Blitar;UNU BLITAR;KOTA BLITAR - JAWA TIMUR, ID;4811;71090;142;17;4;9505;5794;62;38;32;79;22;0,5;970;1985;345;12,64;1;0;0;0;267;1;1;0,01
Universitas Ibrahimy;UNIB;KAB. SITUBONDO - JAWA TIMUR, ID;8142;71095;212;27;5;19423;13229;80;54;75;264;45;1,06;2.613;9177;1.126;36,71;6;5;3;0,02;441;2;2;0,01
Institut Bisnis dan Teknologi Indonesia;INSTIKI;KOTA DENPASAR - BALI, ID;2454;82019;162;4;3;29983;17649;172;101;102;210;61;1,17;2.039;9152;1.000;51,13;2;1;1;0,01;555;4;2;0,02
Universitas Amikom Purwokerto;UAP;KAB. BANYUMAS - JAWA TENGAH, ID;8327;61054;98;6;2;21831;13152;223;134;134;596;85;6,08;1.548;4427;705;45,17;0;0;0;0;294;6;3;0,06
Universitas Asahan;UNIVERSITAS ASAHAN;KAB. ASAHAN - SUMATERA UTARA, ID;593;11016;122;13;4;25989;17039;215;141;76;689;42;4,62;2.099;5991;747;40,21;1;5;1;0,03;535;0;0;0
Sekolah Tinggi Ilmu Ekonomi Sultan Agung;-;KOTA PEMATANGSIANTAR - SUMATERA UTARA, ID;660;13088;43;5;3;20990;17025;488;396;6;19;5;0,4;1.030;6444;622;137,11;2;5;2;0,11;409;0;0;0
Institut Ilmu Kesehatan Bhakti Wiyata Kediri;-;KOTA KEDIRI - JAWA TIMUR, ID;2129;72015;174;23;1;25505;17052;123;82;39;202;26;0,83;1.345;9438;501;39;1;0;0;0;45;2;1;0,01
Politeknik Negeri Batam;POLIBATAM;KOTA BATAM - KEPULAUAN RIAU, ID;564;5029;212;24;9;41978;17037;210;85;378;2.014;244;7,66;3.697;13367;1.596;50,83;24;35;10;0,13;620;41;26;0,16
Universitas Swiss German;-;KAB. TANGERANG - BANTEN, ID;1414;41026;67;12;2;40814;17245;498;210;365;3.316;250;34,91;2.338;9031;780;95,06;9;33;6;0,35;53;2;2;0,02
Sekolah Tinggi Manajemen Informatika dan Komputer Triguna Dharma;TGD;KOTA MEDAN - SUMATERA UTARA, ID;690;13157;77;4;1;26020;17221;329;218;44;352;27;2,86;2.402;7283;706;59,21;0;0;0;0;524;0;0;0
Universitas Muhammadiyah Palembang;UM PALEMBANG;KOTA PALEMBANG - SUMATERA SELATAN, ID;832;21001;365;32;11;43822;17284;128;50;245;1.921;132;4,31;4.561;15466;1.762;34,68;9;0;0;0;955;9;7;0,02
Institut Teknologi Indonesia;ITI;KOTA TANGERANG SELATAN - BANTEN, ID;1111;32006;99;12;1;29457;17629;327;196;171;1.071;121;9,74;1.629;5512;506;50,11;3;1;1;0,01;161;3;2;0,03
Universitas Nusantara PGRI Kediri;UN PGRI KEDIRI;KOTA KEDIRI - JAWA TIMUR, ID;2099;71072;237;23;15;37374;13528;168;61;101;197;61;0,67;5.332;12206;1.771;41,66;6;2;1;0,01;1.021;23;19;0,08
Universitas Katolik Santo Thomas;UST MEDAN;KOTA MEDAN - SUMATERA UTARA, ID;587;11009;154;18;7;32880;17139;235;122;125;210;67;1,32;3.414;14048;1.084;88,35;1;14;1;0,09;800;4;4;0,03
Universitas Bakrie;-;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;1099;31053;87;12;2;36279;13300;382;140;385;3.041;276;19,75;3.266;18696;1.363;121,4;5;3;2;0,02;120;14;7;0,09
Universitas Putra Indonesia Yptk Padang;UPIYPTK;KOTA PADANG - SUMATERA BARAT, ID;2900;101012;339;17;9;31995;17406;81;44;356;1.032;214;2,26;4.225;15843;1.786;34,67;2;4;2;0,01;629;3;3;0,01
Badan Penelitian, Pengembangan dan Inovasi Kementerian Lingkungan Hidup dan Kehutanan;BLI KLHK;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;8101;LEMLIT-07;460;0;14;42436;13565;0;0;910;5.819;570;0;12.754;53608;6.441;0;5;9;4;0;586;86;58;0
Universitas Garut;UNIGA;KAB. GARUT - JAWA BARAT, ID;1412;41024;259;29;6;25518;13775;105;57;163;382;92;1,27;2.784;15654;1.177;52,01;12;2;2;0,01;503;0;0;0
Universitas Perjuangan Tasikmalaya;UNPER;KOTA TASIKMALAYA - JAWA BARAT, ID;1450;41063;81;10;2;21799;13733;272;172;56;176;36;1,85;1.219;2358;464;24,82;22;616;19;6,48;470;4;3;0,04
STIKES Banyuwangi;-;KAB. BANYUWANGI - JAWA TIMUR, ID;2240;73137;68;9;0;7623;5849;93;71;5;10;2;0,07;483;822;163;5,48;0;0;0;0;15;0;0;0
Universitas Islam Negeri Sunan Ampel;UINSA;KOTA SURABAYA - JAWA TIMUR, ID;3516;201007;576;63;30;27548;13600;46;23;341;917;186;1,47;12.390;79405;5.236;127,66;7;2;1;0;427;2;2;0
Universitas Semarang;USM;KOTA SEMARANG - JAWA TENGAH, ID;21;61017;403;16;11;20897;5796;53;15;150;315;82;0,74;4.307;18103;1.794;42,6;1;2;1;0;332;7;7;0,02
Politeknik Pertanian Negeri Samarinda;-;KOTA SAMARINDA - KALIMANTAN TIMUR, ID;559;5024;128;11;3;13234;5857;120;53;74;294;53;1,73;1.093;2020;323;11,88;4;4;2;0,02;285;5;2;0,03
Universitas Pesantren Tinggi Darul Ulum;UNIPDU;KAB. JOMBANG - JAWA TIMUR, ID;2091;71065;113;15;7;16216;5840;122;44;46;208;24;1,07;1.686;16768;768;85,99;0;0;0;0;303;2;2;0,01
Politeknik Kesehatan Kementerian Kesehatan Padang;POLKESPAD;KOTA PADANG - SUMATERA BARAT, ID;4415;405004;150;13;1;10882;5844;78;42;23;20;11;0,12;1.866;2777;429;16,34;0;0;0;0;529;2;2;0,01
Universitas Klabat;UNKLAB;KAB. MINAHASA UTARA - SULAWESI UTARA, ID;2533;161002;120;30;1;21789;11472;146;77;119;586;87;3,66;1.226;2598;477;16,24;1;23;1;0,14;317;14;12;0,09
Universitas Trilogi;TRILOGI;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;1101;31055;90;13;4;12210;5915;147;71;86;183;48;1,43;1.815;6578;736;51,39;2;3;1;0,02;152;7;5;0,05
Universitas PGRI Ronggolawe;UNIROW;KAB. TUBAN - JAWA TIMUR, ID;2100;71073;123;18;0;23465;11523;226;111;60;132;34;0,87;2.240;5654;804;37,44;2;0;0;0;378;4;3;0,03
Universitas Kristen Surakarta;UKS;KOTA SURAKARTA - JAWA TENGAH, ID;48;61020;29;7;0;7867;5867;219;163;4;1;1;0,03;216;383;74;9,58;0;0;0;0;20;0;0;0
Universitas Muhammadiyah Tasikmalaya;-;KOTA TASIKMALAYA - JAWA BARAT, ID;1448;41061;86;15;4;22900;11504;241;121;235;1.719;162;12,73;1.470;4663;611;34,54;2;0;0;0;264;10;6;0,07
Universitas Tribhuwana Tungga Dewi;UNITRI;KOTA MALANG - JAWA TIMUR, ID;2088;71061;188;19;8;48473;11691;255;62;148;466;94;1,86;8.262;18061;2.309;71,96;7;19;5;0,08;1.718;10;7;0,04
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PALU;POLTEKKES KEMENKES PALU;KOTA PALU - SULAWESI TENGAH, ID;4437;405026;125;11;3;14631;11717;125;100;50;59;21;0,41;962;2187;382;15,19;0;0;0;0;310;0;0;0
Universitas Islam Negeri Walisongo Semarang;UIN WALISONGO;KOTA SEMARANG - JAWA TENGAH, ID;201;201010;626;51;30;22589;11585;38;20;268;848;157;1,3;9.284;85654;4.093;131,37;0;0;0;0;370;6;5;0,01
Universitas Nahdlatul Ulama Sunan Giri;UNUGIRI;KAB. BOJONEGORO - JAWA TIMUR, ID;2117;71088;132;18;1;15357;12216;110;88;41;175;32;1,24;1.495;5434;527;38,54;2;0;0;0;275;0;0;0
Institut Sains Dan Teknologi Akprind;IST AKPRIND;KOTA YOGYAKARTA - DAERAH ISTIMEWA YOGYAKARTA, ID;1887;52003;105;13;5;34469;11876;363;125;202;659;105;5,58;3.924;14223;1.640;120,53;2;3;2;0,03;934;3;3;0,03
Universitas Al Asyariah Mandar;UNASMAN;KAB. POLEWALI MANDAR - SULAWESI BARAT, ID;2563;91037;120;13;4;28466;17830;217;136;56;226;34;1,07;1.405;2868;504;13,53;2;0;0;0;573;0;0;0
Universitas Khairun;UNIVERSITAS KHAIRUN;KOTA TERNATE - MALUKU UTARA, ID;505;1044;632;50;7;49243;17914;71;26;480;1.449;269;1,96;7.711;25919;2.977;35,07;6;5;3;0,01;712;9;9;0,01
Sekolah Tinggi Ilmu Ekonomi Ekuitas;-;KOTA BANDUNG - JAWA BARAT, ID;1464;43022;74;5;0;19223;12167;263;167;30;40;15;0,4;991;3987;497;40,27;1;33;1;0,33;234;3;3;0,03
Universitas Majalengka;-;KAB. MAJALENGKA - JAWA BARAT, ID;1431;41043;180;26;16;32583;17990;192;106;101;97;36;0,48;3.438;10888;1.369;53,9;1;0;0;0;805;3;3;0,01
Universitas Nusa Putra;NPU;KAB. SUKABUMI - JAWA BARAT, ID;1659;41067;176;13;0;27090;17812;177;116;242;1.173;146;5,72;2.259;67486;1.115;329,2;0;0;0;0;225;10;2;0,05
Universitas Malahayati;-;KOTA BANDAR LAMPUNG - LAMPUNG, ID;841;21009;252;20;9;52385;17982;207;71;519;11.543;399;32,7;5.945;32249;2.844;91,36;3;0;0;0;1.129;7;7;0,02
Universitas Alma Ata;UAA;KAB. BANTUL - DAERAH ISTIMEWA YOGYAKARTA, ID;479;51021;147;19;5;31917;18106;231;131;171;1.559;114;9,45;3.569;26163;1.481;158,56;4;3;1;0,02;770;16;13;0,1
Sekolah Tinggi Manajemen Informatika dan Komputer Royal;STMIK ROYAL;KAB. ASAHAN - SUMATERA UTARA, ID;700;13173;91;4;2;27839;16019;320;184;83;323;51;3,4;1.379;6356;584;66,91;0;0;0;0;477;0;0;0
Universitas HKBP Nommensen Pematangsiantar;UHKBPNP;KOTA PEMATANGSIANTAR - SUMATERA UTARA, ID;8258;11050;117;14;0;26758;18196;239;162;25;51;16;0,34;1.750;4200;509;28,38;0;0;0;0;164;0;0;0
Universitas Teknologi Yogyakarta;UTY;KAB. SLEMAN - DAERAH ISTIMEWA YOGYAKARTA, ID;1880;51018;169;27;2;31660;16131;175;89;118;596;84;2,54;4.162;10691;1.153;45,49;5;6;1;0,03;716;14;10;0,06
Universitas Harapan Medan;-;KOTA MEDAN - SUMATERA UTARA, ID;620;11049;149;14;0;27806;18228;209;137;111;858;74;5,57;2.054;7697;751;49,98;4;2;1;0,01;249;0;0;0
Universitas Islam Negeri Raden Fatah Palembang;UIN RFP;KOTA PALEMBANG - SUMATERA SELATAN, ID;3518;201009;590;48;28;31276;16792;50;27;195;512;109;0,81;9.624;58382;3.568;92,67;5;18;2;0,03;866;15;7;0,02
Universitas Labuhanbatu;ULB;KAB. LABUHANBATU - SUMATERA UTARA, ID;656;11052;126;12;6;30208;16059;256;136;131;223;71;1,45;3.351;10218;1.302;66,35;0;0;0;0;1.808;15;10;0,1
Sekolah Tinggi Ilmu Ekonomi Indonesia Surabaya;STIESIA SURABAYA;KOTA SURABAYA - JAWA TIMUR, ID;2132;73001;107;8;1;42385;18426;456;198;69;259;43;2,04;5.301;28618;2.754;225,34;0;0;0;0;870;1;1;0,01
Universitas Potensi Utama;UPU;KOTA MEDAN - SUMATERA UTARA, ID;610;11046;237;18;2;37848;16820;156;69;382;1.792;276;7,28;2.933;14871;1.394;60,45;10;1;1;0;136;4;4;0,02
UNIVERSITAS FLORES;UNIFLOR;KAB. ENDE - NUSA TENGGARA TIMUR, ID;2382;151002;213;32;2;23354;16152;113;78;27;52;13;0,24;2.463;5422;723;24,65;3;0;0;0;975;8;5;0,04
Institut Teknologi Telkom Purwokerto;IT TELKOM PURWOKERTO;KAB. BANYUMAS - JAWA TENGAH, ID;228;62003;175;14;2;26537;16938;152;97;296;702;184;3,99;2.913;7154;1.230;40,65;0;0;0;0;573;14;9;0,08
Institut Agama Islam Negeri ParePare;IAIN PAREPARE;KOTA PARE PARE - SULAWESI SELATAN, ID;3542;202038;221;33;6;27299;16888;117;72;61;141;34;0,59;3.003;14566;1.241;60,44;0;0;0;0;574;1;1;0
IAIN Syekh Nurjati Cirebon;-;KOTA CIREBON - JAWA BARAT, ID;3524;202007;315;39;21;27263;15121;72;40;125;273;72;0,7;5.287;36026;2.214;92,61;2;2;1;0,01;839;12;10;0,03
Institut Teknologi dan Bisnis Asia Malang;INSTITUT  ASIA MALANG;KOTA MALANG - JAWA TIMUR, ID;2216;72023;80;6;3;30669;15206;379;188;48;146;28;1,66;1.829;276917;895;3146,78;0;0;0;0;719;10;7;0,11
Universitas Muhadi Setiabudi;UMUS;KAB. BREBES - JAWA TENGAH, ID;50;61036;95;10;1;23438;15217;239;155;24;73;14;0,7;1.183;3243;498;30,89;1;0;0;0;204;0;0;0
Universitas Hang Tuah;UHT;KOTA SURABAYA - JAWA TIMUR, ID;2084;71056;251;22;5;36389;15349;162;69;311;950;173;1,72;3.531;6863;1.194;12,43;9;11;3;0,02;139;4;4;0,01
Universitas Muhammadiyah Maluku Utara;UMMU;KOTA TERNATE - MALUKU UTARA, ID;3311;121005;173;19;2;28691;15352;138;74;93;161;50;0,62;1.584;4222;615;16,36;6;23;3;0,09;1.107;19;12;0,07
